path,split,no_gain_candidate,causeless,uniform_fallen,uniform_lie_down,group,labels_16,n_labels,frames,total_frames,pred_fall,pred_fallen,pred_normal
sit_down/sit_down_ch_187,train,False,False,False,False,-,walk+sit_down+sitting,3,walk:9/sit_down:53/sitting:19,81,,,
sit_down/sit_down_ch_188,train,False,False,False,False,-,sit_down+sitting,2,sit_down:31/sitting:50,81,,,
sit_down/sit_down_ch_189,train,False,False,False,False,-,sit_down+sitting,2,sit_down:52/sitting:29,81,,,
sit_down/sit_down_ch_190,train,False,False,False,False,-,walk+sit_down,2,walk:24/sit_down:57,81,,,
sit_down/sit_down_ch_191,train,False,False,False,False,-,sit_down+sitting,2,sit_down:23/sitting:58,81,,,
sit_down/sit_down_ch_192,train,False,False,False,False,-,sit_down+sitting,2,sit_down:48/sitting:33,81,,,
sit_down/sit_down_ch_193,train,False,False,False,False,-,walk+sit_down+sitting,3,walk:7/sit_down:26/sitting:48,81,,,
sit_down/sit_down_ch_194,train,False,False,False,False,-,sit_down+sitting,2,sit_down:11/sitting:70,81,,,
sit_down/sit_down_ch_195,train,False,False,False,False,-,sit_down+sitting,2,sit_down:51/sitting:30,81,,,
sit_down/sit_down_ch_196,train,False,False,False,False,-,sit_down+sitting,2,sit_down:69/sitting:12,81,,,
sit_down/sit_down_ch_197,train,False,False,False,False,-,sit_down+sitting,2,sit_down:52/sitting:29,81,,,
sit_down/sit_down_ch_198,train,False,False,False,False,-,sit_down+sitting,2,sit_down:49/sitting:32,81,,,
sit_down/sit_down_ch_199,train,False,False,False,False,-,sit_down+sitting+standing,3,sit_down:23/sitting:38/standing:20,81,,,
sit_down/sit_down_ch_200,train,False,False,False,False,-,sit_down+sitting,2,sit_down:39/sitting:42,81,,,
sit_down/sit_down_el_001,train,False,False,False,False,-,sit_down+sitting,2,sit_down:42/sitting:39,81,,,
sit_down/sit_down_el_002,test,False,False,False,False,-,sit_down+sitting,2,sit_down:32/sitting:49,81,0.0,0.0,80.0
sit_down/sit_down_el_003,train,False,False,False,False,-,walk+sit_down+sitting,3,walk:28/sit_down:29/sitting:24,81,,,
sit_down/sit_down_el_004,train,False,False,False,False,-,sit_down+sitting,2,sit_down:40/sitting:41,81,,,
sit_down/sit_down_el_005,train,False,False,False,False,-,walk+sit_down+sitting,3,walk:30/sit_down:20/sitting:31,81,,,
sit_down/sit_down_el_006,train,False,False,False,False,-,sit_down+sitting,2,sit_down:59/sitting:22,81,,,
sit_down/sit_down_el_007,train,False,False,False,False,-,sit_down+sitting+standing,3,sit_down:32/sitting:31/standing:18,81,,,
sit_down/sit_down_el_008,train,False,False,False,False,-,sit_down+sitting,2,sit_down:55/sitting:26,81,,,
sit_down/sit_down_el_009,train,False,False,False,False,-,sit_down+sitting,2,sit_down:28/sitting:53,81,,,
sit_down/sit_down_el_010,test,False,False,False,False,-,sit_down+sitting,2,sit_down:6/sitting:75,81,0.0,0.0,80.0
sit_down/sit_down_el_011,train,False,False,False,False,-,sit_down+sitting,2,sit_down:65/sitting:16,81,,,
sit_down/sit_down_el_012,test,False,False,False,False,-,sit_down+sitting,2,sit_down:53/sitting:28,81,0.0,0.0,80.0
sit_down/sit_down_el_013,train,False,False,False,False,-,walk+sit_down+sitting,3,walk:18/sit_down:29/sitting:34,81,,,
sit_down/sit_down_el_014,train,False,False,False,False,-,sit_down+sitting,2,sit_down:45/sitting:36,81,,,
sit_down/sit_down_el_015,train,False,False,False,False,-,sit_down+sitting+standing,3,sit_down:38/sitting:29/standing:14,81,,,
sit_down/sit_down_el_016,train,False,False,False,False,-,sit_down+sitting,2,sit_down:55/sitting:26,81,,,
sit_down/sit_down_el_017,test,False,False,False,False,-,sit_down+sitting,2,sit_down:44/sitting:37,81,0.0,0.0,80.0
sit_down/sit_down_el_018,train,False,False,False,False,-,walk+sit_down+sitting+standing,4,walk:49/sit_down:22/sitting:7/standing:3,81,,,
sit_down/sit_down_el_019,train,False,False,False,False,-,sit_down+sitting,2,sit_down:61/sitting:20,81,,,
sit_down/sit_down_el_020,train,False,False,False,False,-,sit_down,1,sit_down:81,81,,,
sit_down/sit_down_el_021,val,False,False,False,False,-,sit_down+sitting,2,sit_down:41/sitting:40,81,,,
sit_down/sit_down_el_022,train,False,False,False,False,-,walk+sit_down+sitting,3,walk:15/sit_down:32/sitting:34,81,,,
sit_down/sit_down_el_023,train,False,False,False,False,-,sit_down+sitting,2,sit_down:32/sitting:49,81,,,
sit_down/sit_down_el_024,train,False,False,False,False,-,sit_down+sitting,2,sit_down:38/sitting:43,81,,,
sit_down/sit_down_el_025,test,False,False,False,False,-,sit_down+sitting,2,sit_down:57/sitting:24,81,0.0,0.0,80.0
sit_down/sit_down_el_026,train,False,False,False,False,-,sit_down+sitting,2,sit_down:46/sitting:35,81,,,
sit_down/sit_down_el_027,test,False,False,False,False,-,sit_down+sitting,2,sit_down:51/sitting:30,81,0.0,0.0,80.0
sit_down/sit_down_el_028,test,False,False,False,False,-,sit_down,1,sit_down:81,81,0.0,0.0,80.0
sit_down/sit_down_el_029,train,False,False,False,False,-,sit_down+sitting,2,sit_down:46/sitting:35,81,,,
sit_down/sit_down_el_030,val,False,False,False,False,-,sit_down+sitting,2,sit_down:43/sitting:38,81,,,
sit_down/sit_down_el_031,train,False,False,False,False,-,walk+sit_down+sitting,3,walk:38/sit_down:38/sitting:5,81,,,
sit_down/sit_down_el_032,train,False,False,False,False,-,sit_down+sitting,2,sit_down:29/sitting:52,81,,,
sit_down/sit_down_el_033,test,False,False,False,False,-,sit_down+sitting,2,sit_down:39/sitting:42,81,0.0,0.0,80.0
sit_down/sit_down_el_034,train,False,False,False,False,-,walk+sit_down+sitting,3,walk:16/sit_down:56/sitting:9,81,,,
sit_down/sit_down_el_035,train,False,False,False,False,-,sit_down+sitting,2,sit_down:63/sitting:18,81,,,
sit_down/sit_down_el_036,train,False,False,False,False,-,sit_down+sitting,2,sit_down:63/sitting:18,81,,,
sit_down/sit_down_el_037,train,False,False,False,False,-,sit_down,1,sit_down:81,81,,,
sit_down/sit_down_el_038,train,False,False,False,False,-,sit_down+sitting,2,sit_down:34/sitting:47,81,,,
sit_down/sit_down_el_039,train,False,False,False,False,-,sit_down+sitting,2,sit_down:72/sitting:9,81,,,
sit_down/sit_down_el_040,train,False,False,False,False,-,sit_down+sitting,2,sit_down:27/sitting:54,81,,,
sit_down/sit_down_el_041,val,False,False,False,False,-,sit_down+sitting,2,sit_down:26/sitting:55,81,,,
sit_down/sit_down_el_042,train,False,False,False,False,-,sit_down,1,sit_down:81,81,,,
sit_down/sit_down_el_043,val,False,False,False,False,-,sit_down+sitting,2,sit_down:42/sitting:39,81,,,
sit_down/sit_down_el_044,train,False,False,False,False,-,walk+sit_down+sitting,3,walk:20/sit_down:50/sitting:11,81,,,
sit_down/sit_down_el_045,train,False,False,False,False,-,sit_down+sitting,2,sit_down:63/sitting:18,81,,,
sit_down/sit_down_el_046,train,False,False,False,False,-,kneel_down+kneeling,2,kneel_down:58/kneeling:23,81,,,
sit_down/sit_down_el_047,test,False,False,False,False,-,sit_down+sitting,2,sit_down:42/sitting:39,81,0.0,0.0,80.0
sit_down/sit_down_el_048,train,False,False,False,False,-,sit_down+sitting,2,sit_down:43/sitting:38,81,,,
sit_down/sit_down_el_049,val,False,False,False,False,-,sit_down+sitting,2,sit_down:58/sitting:23,81,,,
sit_down/sit_down_el_050,train,False,False,False,False,-,walk+sit_down+sitting,3,walk:15/sit_down:34/sitting:32,81,,,
sit_down/sit_down_el_051,train,False,False,False,False,-,sit_down+sitting,2,sit_down:39/sitting:42,81,,,
sit_down/sit_down_el_052,train,False,False,False,False,-,sit_down+other,2,sit_down:20/other:61,81,,,
sit_down/sit_down_el_053,test,False,False,False,False,-,sit_down+sitting,2,sit_down:32/sitting:49,81,0.0,0.0,80.0
sit_down/sit_down_el_054,train,False,False,False,False,-,sit_down,1,sit_down:81,81,,,
sit_down/sit_down_el_055,train,False,False,False,False,-,sit_down+sitting,2,sit_down:74/sitting:7,81,,,
sit_down/sit_down_el_056,train,False,False,False,False,-,walk+sit_down+sitting,3,walk:16/sit_down:24/sitting:41,81,,,
sit_down/sit_down_el_057,val,False,False,False,False,-,sit_down+sitting,2,sit_down:32/sitting:49,81,,,
sit_down/sit_down_el_058,train,False,False,False,False,-,sit_down+sitting,2,sit_down:42/sitting:39,81,,,
sit_down/sit_down_el_059,train,False,False,False,False,-,sit_down+sitting,2,sit_down:35/sitting:46,81,,,
sit_down/sit_down_el_060,train,False,False,False,False,-,sit_down+sitting,2,sit_down:41/sitting:40,81,,,
sit_down/sit_down_el_061,train,False,False,False,False,-,walk+sit_down+sitting,3,walk:7/sit_down:28/sitting:46,81,,,
sit_down/sit_down_el_062,train,False,False,False,False,-,walk+sit_down+sitting,3,walk:10/sit_down:30/sitting:41,81,,,
sit_down/sit_down_el_063,train,False,False,False,False,-,walk+sit_down+sitting,3,walk:14/sit_down:37/sitting:30,81,,,
sit_down/sit_down_el_064,train,False,False,False,False,-,sit_down+sitting,2,sit_down:51/sitting:30,81,,,
sit_down/sit_down_el_065,train,False,False,False,False,-,sit_down+sitting,2,sit_down:65/sitting:16,81,,,
sit_down/sit_down_el_066,train,False,False,False,False,-,sit_down+sitting,2,sit_down:25/sitting:56,81,,,
sit_down/sit_down_el_067,train,False,False,False,False,-,sit_down+sitting+standing,3,sit_down:51/sitting:17/standing:13,81,,,
sit_down/sit_down_el_068,test,False,False,False,False,-,sit_down+sitting,2,sit_down:25/sitting:56,81,0.0,0.0,80.0
sit_down/sit_down_el_069,train,False,False,False,False,-,walk+sit_down+sitting,3,walk:18/sit_down:43/sitting:20,81,,,
sit_down/sit_down_el_070,train,False,False,False,False,-,walk+sit_down+sitting,3,walk:28/sit_down:44/sitting:9,81,,,
sit_down/sit_down_el_071,train,False,False,False,False,-,sit_down+sitting+standing,3,sit_down:30/sitting:41/standing:10,81,,,
sit_down/sit_down_el_072,train,False,False,False,False,-,sit_down,1,sit_down:81,81,,,
sit_down/sit_down_el_073,val,False,False,False,False,-,sit_down+standing,2,sit_down:57/standing:24,81,,,
sit_down/sit_down_el_074,train,False,False,False,False,-,sit_down+sitting,2,sit_down:38/sitting:43,81,,,
sit_down/sit_down_el_075,test,False,False,False,False,-,sit_down+sitting,2,sit_down:50/sitting:31,81,0.0,0.0,80.0
sit_down/sit_down_el_076,test,False,False,False,False,-,sit_down+sitting,2,sit_down:30/sitting:51,81,0.0,0.0,80.0
sit_down/sit_down_el_077,train,False,False,False,False,-,sit_down+sitting+standing,3,sit_down:41/sitting:19/standing:21,81,,,
sit_down/sit_down_el_078,train,False,False,False,False,-,sit_down+sitting,2,sit_down:41/sitting:40,81,,,
sit_down/sit_down_el_079,train,False,False,False,False,-,walk+sit_down+sitting,3,walk:25/sit_down:33/sitting:23,81,,,
sit_down/sit_down_el_080,train,False,False,False,False,-,walk+sit_down+sitting,3,walk:13/sit_down:41/sitting:27,81,,,
sit_down/sit_down_el_081,train,False,False,False,False,-,sit_down,1,sit_down:81,81,,,
sit_down/sit_down_el_082,train,False,False,False,False,-,sit_down,1,sit_down:81,81,,,
sit_down/sit_down_el_083,train,False,False,False,False,-,sit_down+sitting,2,sit_down:31/sitting:50,81,,,
sit_down/sit_down_el_084,train,False,False,False,False,-,sit_down+sitting,2,sit_down:55/sitting:26,81,,,
sit_down/sit_down_el_085,test,False,False,False,False,-,sit_down+sitting,2,sit_down:47/sitting:34,81,0.0,0.0,80.0
sit_down/sit_down_el_086,train,False,False,False,False,-,walk+sit_down+sitting,3,walk:12/sit_down:45/sitting:24,81,,,
sit_down/sit_down_el_087,train,False,False,False,False,-,sit_down+sitting,2,sit_down:42/sitting:39,81,,,
sit_down/sit_down_el_088,train,False,False,False,False,-,sit_down+sitting,2,sit_down:52/sitting:29,81,,,
sit_down/sit_down_el_089,train,False,False,False,False,-,sit_down+sitting,2,sit_down:33/sitting:48,81,,,
sit_down/sit_down_el_090,train,False,False,False,False,-,sit_down+sitting,2,sit_down:53/sitting:28,81,,,
sit_down/sit_down_el_091,train,False,False,False,False,-,sit_down+sitting,2,sit_down:35/sitting:46,81,,,
sit_down/sit_down_el_092,test,False,False,False,False,-,sit_down+sitting,2,sit_down:41/sitting:40,81,0.0,0.0,80.0
sit_down/sit_down_el_093,train,False,False,False,False,-,sit_down+sitting,2,sit_down:28/sitting:53,81,,,
sit_down/sit_down_el_094,val,False,False,False,False,-,sit_down+sitting,2,sit_down:31/sitting:50,81,,,
sit_down/sit_down_el_095,train,False,False,False,False,-,sit_down+sitting,2,sit_down:37/sitting:44,81,,,
sit_down/sit_down_el_096,train,False,False,False,False,-,sit_down+sitting,2,sit_down:32/sitting:49,81,,,
sit_down/sit_down_el_097,train,False,False,False,False,-,sit_down+sitting,2,sit_down:41/sitting:40,81,,,
sit_down/sit_down_el_098,train,False,False,False,False,-,sit_down,1,sit_down:81,81,,,
sit_down/sit_down_el_099,train,False,False,False,False,-,sitting,1,sitting:81,81,,,
sit_down/sit_down_el_100,val,False,False,False,False,-,sit_down+sitting+standing,3,sit_down:29/sitting:31/standing:21,81,,,
sit_down/sit_down_el_101,train,False,False,False,False,-,sit_down+sitting,2,sit_down:58/sitting:23,81,,,
sit_down/sit_down_el_102,train,False,False,False,False,-,walk+sit_down,2,walk:18/sit_down:63,81,,,
sit_down/sit_down_el_103,val,False,False,False,False,-,sit_down+sitting,2,sit_down:47/sitting:34,81,,,
sit_down/sit_down_el_104,train,False,False,False,False,-,sit_down,1,sit_down:81,81,,,
sit_down/sit_down_el_105,test,False,False,False,False,-,sit_down+sitting,2,sit_down:27/sitting:54,81,0.0,0.0,80.0
sit_down/sit_down_el_106,train,False,False,False,False,-,sit_down+sitting,2,sit_down:37/sitting:44,81,,,
sit_down/sit_down_el_107,train,False,False,False,False,-,walk+sit_down+sitting,3,walk:24/sit_down:47/sitting:10,81,,,
sit_down/sit_down_el_108,train,False,False,False,False,-,sit_down+sitting,2,sit_down:52/sitting:29,81,,,
sit_down/sit_down_el_109,train,False,False,False,False,-,sit_down,1,sit_down:81,81,,,
sit_down/sit_down_el_110,train,False,False,False,False,-,sit_down+sitting,2,sit_down:31/sitting:50,81,,,
sit_down/sit_down_el_111,train,False,False,False,False,-,sit_down+sitting,2,sit_down:31/sitting:50,81,,,
sit_down/sit_down_el_112,test,False,False,False,False,-,sit_down+sitting,2,sit_down:36/sitting:45,81,0.0,11.0,69.0
sit_down/sit_down_el_113,train,False,False,False,False,-,sit_down+sitting,2,sit_down:55/sitting:26,81,,,
sit_down/sit_down_el_114,train,False,False,False,False,-,sit_down+sitting,2,sit_down:20/sitting:61,81,,,
sit_down/sit_down_el_115,train,False,False,False,False,-,sit_down+sitting,2,sit_down:30/sitting:51,81,,,
sit_down/sit_down_el_116,train,False,False,False,False,-,sit_down+sitting,2,sit_down:33/sitting:48,81,,,
sit_down/sit_down_el_117,train,False,False,False,False,-,walk+sit_down,2,walk:15/sit_down:66,81,,,
sit_down/sit_down_el_118,train,False,False,False,False,-,sit_down+sitting,2,sit_down:69/sitting:12,81,,,
sit_down/sit_down_el_119,train,False,False,False,False,-,sit_down+sitting+standing,3,sit_down:39/sitting:34/standing:8,81,,,
sit_down/sit_down_el_120,train,False,False,False,False,-,sit_down+sitting,2,sit_down:38/sitting:43,81,,,
sit_down/sit_down_el_121,train,False,False,False,False,-,sit_down,1,sit_down:81,81,,,
sit_down/sit_down_el_122,train,False,False,False,False,-,sit_down+sitting,2,sit_down:36/sitting:45,81,,,
sit_down/sit_down_el_123,train,False,False,False,False,-,sit_down+sitting,2,sit_down:71/sitting:10,81,,,
sit_down/sit_down_el_124,train,False,False,False,False,-,sit_down+sitting+standing,3,sit_down:38/sitting:31/standing:12,81,,,
sit_down/sit_down_el_125,train,False,False,False,False,-,sit_down+sitting,2,sit_down:41/sitting:40,81,,,
sit_down/sit_down_el_126,test,False,False,False,False,-,sit_down+sitting,2,sit_down:33/sitting:48,81,0.0,0.0,80.0
sit_down/sit_down_el_127,val,False,False,False,False,-,sit_down+sitting,2,sit_down:58/sitting:23,81,,,
sit_down/sit_down_el_128,train,False,False,False,False,-,sit_down+sitting,2,sit_down:51/sitting:30,81,,,
sit_down/sit_down_el_129,train,False,False,False,False,-,sit_down+sitting,2,sit_down:39/sitting:42,81,,,
sit_down/sit_down_el_130,val,False,False,False,False,-,sit_down+sitting,2,sit_down:34/sitting:47,81,,,
sit_down/sit_down_el_131,train,False,False,False,False,-,sit_down+sitting,2,sit_down:27/sitting:54,81,,,
sit_down/sit_down_el_132,train,False,False,False,False,-,sit_down+sitting,2,sit_down:60/sitting:21,81,,,
sit_down/sit_down_el_133,train,False,False,False,False,-,sit_down+sitting,2,sit_down:54/sitting:27,81,,,
sit_down/sit_down_el_134,val,False,False,False,False,-,sit_down+sitting,2,sit_down:45/sitting:36,81,,,
sit_down/sit_down_el_135,val,False,False,False,False,-,sit_down+sitting,2,sit_down:55/sitting:26,81,,,
sit_down/sit_down_el_136,train,False,False,False,False,-,walk+sit_down+sitting,3,walk:18/sit_down:41/sitting:22,81,,,
sit_down/sit_down_el_137,train,False,False,False,False,-,sit_down+sitting,2,sit_down:37/sitting:44,81,,,
sit_down/sit_down_el_138,train,False,False,False,False,-,sit_down+sitting+standing,3,sit_down:41/sitting:30/standing:10,81,,,
sit_down/sit_down_el_139,val,False,False,False,False,-,sit_down+sitting,2,sit_down:38/sitting:43,81,,,
sit_down/sit_down_el_140,train,False,False,False,False,-,sit_down+sitting,2,sit_down:41/sitting:40,81,,,
sit_down/sit_down_el_141,val,False,False,False,False,-,walk+sit_down+sitting,3,walk:16/sit_down:35/sitting:30,81,,,
sit_down/sit_down_el_142,train,False,False,False,False,-,sit_down+sitting,2,sit_down:32/sitting:49,81,,,
sit_down/sit_down_el_143,train,False,False,False,False,-,sit_down+standing,2,sit_down:69/standing:12,81,,,
sit_down/sit_down_el_144,train,False,False,False,False,-,sit_down+sitting,2,sit_down:46/sitting:35,81,,,
sit_down/sit_down_el_145,train,False,False,False,False,-,sit_down+sitting,2,sit_down:66/sitting:15,81,,,
sit_down/sit_down_el_146,train,False,False,False,False,-,sit_down+sitting,2,sit_down:38/sitting:43,81,,,
sit_down/sit_down_el_147,train,False,False,False,False,-,sit_down+sitting,2,sit_down:59/sitting:22,81,,,
sit_down/sit_down_el_148,val,False,False,False,False,-,sit_down+sitting,2,sit_down:25/sitting:56,81,,,
sit_down/sit_down_el_149,train,False,False,False,False,-,sit_down+sitting,2,sit_down:49/sitting:32,81,,,
sit_down/sit_down_el_150,train,False,False,False,False,-,walk+sit_down+sitting,3,walk:24/sit_down:49/sitting:8,81,,,
sit_down/sit_down_el_151,train,False,False,False,False,-,sit_down+sitting+standing,3,sit_down:26/sitting:48/standing:7,81,,,
sit_down/sit_down_el_152,train,False,False,False,False,-,walk+sit_down+sitting,3,walk:26/sit_down:41/sitting:14,81,,,
sit_down/sit_down_el_153,train,False,False,False,False,-,sit_down+sitting,2,sit_down:47/sitting:34,81,,,
sit_down/sit_down_el_154,train,False,False,False,False,-,sit_down+sitting,2,sit_down:39/sitting:42,81,,,
sit_down/sit_down_el_155,train,False,False,False,False,-,sit_down+sitting,2,sit_down:52/sitting:29,81,,,
sit_down/sit_down_el_156,train,False,False,False,False,-,sit_down+sitting,2,sit_down:17/sitting:64,81,,,
sit_down/sit_down_el_157,train,False,False,False,False,-,sit_down+sitting,2,sit_down:39/sitting:42,81,,,
